accession,sample_name,longitude_deg,latitude_deg,country,studies,env_biome,env_feature,env_material
ERS1792266,sample_BDY_1_MetaTAXOMIC-B025bis,,,,MGYS00005297,terrestrial biome,,
ERS1792267,sample_BDY_1_MetaTAXOMIC-B030,,,,MGYS00005297,terrestrial biome,,
ERS1792268,sample_BDY_1_MetaTAXOMIC-B031,,,,MGYS00005297,terrestrial biome,,
ERS1792269,sample_BDY_1_MetaTAXOMIC-B032,,,,MGYS00005297,terrestrial biome,,
ERS1792270,sample_BDY_1_MetaTAXOMIC-B037,,,,MGYS00005297,terrestrial biome,,
ERS1792271,sample_BDY_1_MetaTAXOMIC-B038,,,,MGYS00005297,terrestrial biome,,
ERS1792272,sample_BDY_1_MetaTAXOMIC-B039,,,,MGYS00005297,terrestrial biome,,
ERS1792273,sample_BDY_1_MetaTAXOMIC-B070,,,,MGYS00005297,terrestrial biome,,
ERS1792274,sample_BDY_1_MetaTAXOMIC-B033,,,,MGYS00005297,terrestrial biome,,
ERS1792275,sample_BDY_1_MetaTAXOMIC-B034,,,,MGYS00005297,terrestrial biome,,
ERS1792276,sample_BDY_1_MetaTAXOMIC-B072,,,,MGYS00005297,terrestrial biome,,
ERS1792277,sample_BDY_1_MetaTAXOMIC-B035,,,,MGYS00005297,terrestrial biome,,
ERS1792278,sample_BDY_1_MetaTAXOMIC-B071,,,,MGYS00005297,terrestrial biome,,
ERS1792279,sample_BDY_1_MetaTAXOMIC-B036,,,,MGYS00005297,terrestrial biome,,
ERS1792280,sample_BDY_1_MetaTAXOMIC-B020,,,,MGYS00005297,terrestrial biome,,
ERS1792281,sample_BDY_1_MetaTAXOMIC-B021,,,,MGYS00005297,terrestrial biome,,
ERS1792282,sample_BDY_1_MetaTAXOMIC-B068,,,,MGYS00005297,terrestrial biome,,
ERS1792283,sample_BDY_1_MetaTAXOMIC-B067,,,,MGYS00005297,terrestrial biome,,
ERS1792284,sample_BDY_1_MetaTAXOMIC-B066,,,,MGYS00005297,terrestrial biome,,
ERS1792285,sample_BDY_1_MetaTAXOMIC-B065,,,,MGYS00005297,terrestrial biome,,
ERS1792286,sample_BDY_1_MetaTAXOMIC-B028,,,,MGYS00005297,terrestrial biome,,
ERS1792287,sample_BDY_1_MetaTAXOMIC-B064,,,,MGYS00005297,terrestrial biome,,
ERS1792288,sample_BDY_1_MetaTAXOMIC-B029,,,,MGYS00005297,terrestrial biome,,
ERS1792289,sample_BDY_1_MetaTAXOMIC-B063,,,,MGYS00005297,terrestrial biome,,
ERS1792290,sample_BDY_1_MetaTAXOMIC-B062,,,,MGYS00005297,terrestrial biome,,
ERS1792291,sample_BDY_1_MetaTAXOMIC-B027,,,,MGYS00005297,terrestrial biome,,
ERS1792292,sample_BDY_1_MetaTAXOMIC-B061,,,,MGYS00005297,terrestrial biome,,
ERS1792293,sample_BDY_1_MetaTAXOMIC-B024,,,,MGYS00005297,terrestrial biome,,
ERS1792294,sample_BDY_1_MetaTAXOMIC-B060,,,,MGYS00005297,terrestrial biome,,
ERS1792295,sample_BDY_1_MetaTAXOMIC-B022,,,,MGYS00005297,terrestrial biome,,
ERS1792296,sample_BDY_1_MetaTAXOMIC-B023,,,,MGYS00005297,terrestrial biome,,
ERS1792297,sample_BDY_1_MetaTAXOMIC-B014,,,,MGYS00005297,terrestrial biome,,
ERS1792298,sample_BDY_1_MetaTAXOMIC-B013,,,,MGYS00005297,terrestrial biome,,
ERS1792299,sample_BDY_1_MetaTAXOMIC-B012,,,,MGYS00005297,terrestrial biome,,
ERS1792300,sample_BDY_1_MetaTAXOMIC-B011,,,,MGYS00005297,terrestrial biome,,
ERS1792301,sample_BDY_1_MetaTAXOMIC-B018,,,,MGYS00005297,terrestrial biome,,
ERS1792302,sample_BDY_1_MetaTAXOMIC-B017,,,,MGYS00005297,terrestrial biome,,
ERS1792303,sample_BDY_1_MetaTAXOMIC-B016,,,,MGYS00005297,terrestrial biome,,
ERS1792304,sample_BDY_1_MetaTAXOMIC-B015,,,,MGYS00005297,terrestrial biome,,
ERS1792305,sample_BDY_1_MetaTAXOMIC-B010,,,,MGYS00005297,terrestrial biome,,
ERS1792306,sample_BDY_1_MetaTAXOMIC-B050,,,,MGYS00005297,terrestrial biome,,
ERS1792307,sample_BDY_1_MetaTAXOMIC-B051,,,,MGYS00005297,terrestrial biome,,
ERS1792308,sample_BDY_1_MetaTAXOMIC-B052,,,,MGYS00005297,terrestrial biome,,
ERS1792309,sample_BDY_1_MetaTAXOMIC-B053,,,,MGYS00005297,terrestrial biome,,
ERS1792310,sample_BDY_1_MetaTAXOMIC-B054,,,,MGYS00005297,terrestrial biome,,
ERS1792311,sample_BDY_1_MetaTAXOMIC-B055,,,,MGYS00005297,terrestrial biome,,
ERS1792312,sample_BDY_1_MetaTAXOMIC-B056,,,,MGYS00005297,terrestrial biome,,
ERS1792313,sample_BDY_1_MetaTAXOMIC-B019,,,,MGYS00005297,terrestrial biome,,
ERS1792314,sample_BDY_1_MetaTAXOMIC-B057,,,,MGYS00005297,terrestrial biome,,
ERS1792315,sample_BDY_1_MetaTAXOMIC-B001,,,,MGYS00005297,terrestrial biome,,
ERS1792316,sample_BDY_1_MetaTAXOMIC-B003,,,,MGYS00005297,terrestrial biome,,
ERS1792317,sample_BDY_1_MetaTAXOMIC-B002,,,,MGYS00005297,terrestrial biome,,
ERS1792318,sample_BDY_1_MetaTAXOMIC-B005,,,,MGYS00005297,terrestrial biome,,
ERS1792319,sample_BDY_1_MetaTAXOMIC-B007,,,,MGYS00005297,terrestrial biome,,
ERS1792320,sample_BDY_1_MetaTAXOMIC-B006,,,,MGYS00005297,terrestrial biome,,
ERS1792321,sample_BDY_1_MetaTAXOMIC-B042,,,,MGYS00005297,terrestrial biome,,
ERS1792322,sample_BDY_1_MetaTAXOMIC-B043,,,,MGYS00005297,terrestrial biome,,
ERS1792323,sample_BDY_1_MetaTAXOMIC-B040,,,,MGYS00005297,terrestrial biome,,
ERS1792324,sample_BDY_1_MetaTAXOMIC-B041,,,,MGYS00005297,terrestrial biome,,
ERS1792325,sample_BDY_1_MetaTAXOMIC-B046,,,,MGYS00005297,terrestrial biome,,
ERS1792326,sample_BDY_1_MetaTAXOMIC-B008,,,,MGYS00005297,terrestrial biome,,
ERS1792327,sample_BDY_1_MetaTAXOMIC-B047,,,,MGYS00005297,terrestrial biome,,
ERS1792328,sample_BDY_1_MetaTAXOMIC-B009,,,,MGYS00005297,terrestrial biome,,
ERS1792329,sample_BDY_1_MetaTAXOMIC-B044,,,,MGYS00005297,terrestrial biome,,
ERS1792330,sample_BDY_1_MetaTAXOMIC-B045,,,,MGYS00005297,terrestrial biome,,
ERS1792331,sample_BDY_1_MetaTAXOMIC-B048,,,,MGYS00005297,terrestrial biome,,
ERS1792332,sample_BDY_1_MetaTAXOMIC-B026bis,,,,MGYS00005297,terrestrial biome,,
ERS1792333,sample_BDY_1_MetaTAXOMIC-B049,,,,MGYS00005297,terrestrial biome,,
ERS1798478,BIOMES1002,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798479,BIOMES1003,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798480,BIOMES1004,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798481,BIOMES1005,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798482,BIOMES1006,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798483,BIOMES1007,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798484,BIOMES1008,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798485,BIOMES1009,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798486,BIOMES1010,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798487,BIOMES1011,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798488,BIOMES1012,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798489,BIOMES1013,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798490,BIOMES1014,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798491,BIOMES1015,,,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798492,BIOMES1016,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798493,BIOMES1017,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798494,BIOMES1018,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798495,BIOMES1019,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798496,BIOMES1020,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798497,BIOMES1021,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798498,BIOMES1022,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798499,BIOMES1023,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798500,BIOMES1024,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798501,BIOMES1025,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798502,BIOMES1026,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798503,BIOMES1027,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798504,BIOMES1028,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798505,BIOMES1029,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798506,BIOMES1030,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798507,BIOMES1031,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798508,BIOMES1032,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798509,BIOMES1033,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798510,BIOMES1034,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798511,BIOMES1035,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798512,BIOMES1036,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798513,BIOMES1037,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798514,BIOMES1038,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798515,BIOMES1039,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798516,BIOMES1040,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798517,BIOMES1041,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798518,BIOMES1042,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798519,BIOMES1043,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798520,BIOMES1044,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798521,BIOMES1045,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798522,BIOMES1046,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798523,BIOMES1047,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798524,BIOMES1048,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798525,BIOMES1049,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798526,BIOMES1050,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798527,BIOMES1051,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798528,BIOMES1052,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798529,BIOMES1053,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798530,BIOMES1054,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798531,BIOMES1055,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798532,BIOMES1056,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798533,BIOMES1057,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798534,BIOMES1058,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798535,BIOMES1059,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798536,BIOMES1060,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798537,BIOMES1061,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798538,BIOMES1062,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798539,BIOMES1063,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798540,BIOMES1064,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798541,BIOMES1065,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798542,BIOMES1066,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798543,BIOMES1067,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798544,BIOMES1068,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798545,BIOMES1069,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798546,BIOMES1070,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798547,BIOMES1071,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798548,BIOMES1072,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
ERS1798549,NADP1001,-128.1297,51.6522,Canada,MGYS00001864,Bog Forest,Forest soil,Soil
